learner_id,session_id,session_number,timestamp,learning_state,session_duration_minutes,questions_attempted,questions_completed,correct_answers,accuracy,average_response_time_seconds,hints_used,completion_rate,engagement_score,intervention_received,mastery_before,mastery_after,mastery_change,session_quality_score,data_source
learner_0170,session_0170_05,5,2026-01-21T09:00:00,improving,31.16,24,23,19,0.7917,18.39,3,0.9583,0.6932,False,0.6383,0.69,0.0516,0.8303,[SANDBOX DATA]
learner_0170,session_0170_06,6,2026-01-26T09:00:00,improving,13.44,12,10,7,0.5833,13.53,4,0.8333,0.7867,False,0.69,0.7424,0.0525,0.7032,[SANDBOX DATA]
learner_0170,session_0170_07,7,2026-01-30T09:00:00,mastered,13.84,21,20,19,0.9048,8.89,0,0.9524,0.9074,False,0.7424,0.7479,0.0055,0.9362,[SANDBOX DATA]
learner_0170,session_0170_08,8,2026-02-01T09:00:00,mastered,16.84,14,12,13,0.9286,10.11,1,0.8571,0.9872,False,0.7479,0.8004,0.0525,0.9224,[SANDBOX DATA]
learner_0171,session_0171_01,1,2026-01-01T09:00:00,needs_practice,30.87,15,13,8,0.5333,19.63,4,0.8667,0.5222,True,0.465,0.5219,0.0569,0.6544,[SANDBOX DATA]
learner_0171,session_0171_02,2,2026-01-07T09:00:00,struggling,15.51,4,2,1,0.25,34.92,2,0.5,0.4242,True,0.5219,0.5286,0.0068,0.3973,[SANDBOX DATA]
learner_0171,session_0171_03,3,2026-01-13T09:00:00,struggling,19.76,9,5,3,0.3333,34.24,6,0.5556,0.3204,False,0.5286,0.5286,0.0,0.3863,[SANDBOX DATA]
learner_0171,session_0171_04,4,2026-01-15T09:00:00,improving,16.5,17,14,10,0.5882,22.44,6,0.8235,0.7118,True,0.5286,0.5873,0.0587,0.6835,[SANDBOX DATA]
learner_0171,session_0171_05,5,2026-01-17T09:00:00,needs_practice,48.47,7,5,4,0.5714,14.52,1,0.7143,0.5239,True,0.5873,0.6579,0.0706,0.6548,[SANDBOX DATA]
learner_0171,session_0171_06,6,2026-01-18T09:00:00,needs_practice,15.61,13,8,7,0.5385,25.6,3,0.6154,0.5321,True,0.6579,0.7046,0.0467,0.6026,[SANDBOX DATA]
learner_0171,session_0171_07,7,2026-01-23T09:00:00,needs_practice,37.33,13,8,7,0.5385,30.45,6,0.6154,0.6488,True,0.7046,0.7675,0.0629,0.5798,[SANDBOX DATA]
learner_0171,session_0171_08,8,2026-01-28T09:00:00,improving,20.15,7,5,5,0.7143,23.09,0,0.7143,0.9542,False,0.7675,0.825,0.0575,0.8194,[SANDBOX DATA]
learner_0172,session_0172_01,1,2026-01-01T09:00:00,struggling,13.69,9,5,3,0.3333,17.63,3,0.5556,0.4367,False,0.1834,0.1834,0.0,0.4762,[SANDBOX DATA]
learner_0172,session_0172_02,2,2026-01-05T09:00:00,needs_practice,28.37,14,10,10,0.7143,28.02,8,0.7143,0.6793,False,0.1834,0.2453,0.0619,0.6501,[SANDBOX DATA]
learner_0172,session_0172_03,3,2026-01-09T09:00:00,improving,17.03,12,11,9,0.75,15.12,1,0.9167,0.7642,True,0.2453,0.3834,0.1381,0.8278,[SANDBOX DATA]
learner_0172,session_0172_04,4,2026-01-11T09:00:00,improving,64.78,18,16,12,0.6667,13.1,6,0.8889,0.6786,True,0.3834,0.4537,0.0702,0.7246,[SANDBOX DATA]
learner_0172,session_0172_05,5,2026-01-14T09:00:00,improving,38.17,10,8,6,0.6,17.42,3,0.8,0.8124,False,0.4537,0.5167,0.063,0.7125,[SANDBOX DATA]
learner_0172,session_0172_06,6,2026-01-17T09:00:00,improving,22.8,13,12,11,0.8462,10.67,3,0.9231,0.7399,False,0.5167,0.5599,0.0432,0.8287,[SANDBOX DATA]
learner_0172,session_0172_07,7,2026-01-19T09:00:00,improving,18.18,11,9,7,0.6364,20.64,3,0.8182,0.7765,False,0.5599,0.6398,0.0799,0.728,[SANDBOX DATA]
learner_0172,session_0172_08,8,2026-01-21T09:00:00,improving,26.51,11,10,9,0.8182,13.57,0,0.9091,0.9012,True,0.6398,0.7016,0.0619,0.8939,[SANDBOX DATA]
learner_0172,session_0172_09,9,2026-01-26T09:00:00,struggling,23.07,8,4,1,0.125,28.85,2,0.5,0.4266,True,0.7016,0.7513,0.0497,0.4041,[SANDBOX DATA]
learner_0173,session_0173_01,1,2026-01-01T09:00:00,needs_practice,36.62,11,8,8,0.7273,28.25,5,0.7273,0.6744,True,0.2699,0.3154,0.0455,0.6803,[SANDBOX DATA]
learner_0173,session_0173_02,2,2026-01-05T09:00:00,improving,22.26,11,10,7,0.6364,17.91,2,0.9091,0.8592,True,0.3154,0.3824,0.067,0.7855,[SANDBOX DATA]
learner_0173,session_0173_03,3,2026-01-09T09:00:00,needs_practice,30.28,11,8,6,0.5455,12.46,3,0.7273,0.4359,True,0.3824,0.46,0.0776,0.6054,[SANDBOX DATA]
learner_0173,session_0173_04,4,2026-01-15T09:00:00,needs_practice,53.64,13,9,8,0.6154,43.88,4,0.6923,0.6611,True,0.46,0.5444,0.0844,0.6591,[SANDBOX DATA]
learner_0173,session_0173_05,5,2026-01-20T09:00:00,needs_practice,24.96,16,10,9,0.5625,25.14,7,0.625,0.6479,True,0.5444,0.5774,0.033,0.5952,[SANDBOX DATA]
learner_0173,session_0173_06,6,2026-01-25T09:00:00,needs_practice,35.98,21,19,11,0.5238,24.31,6,0.9048,0.5931,True,0.5774,0.5959,0.0185,0.671,[SANDBOX DATA]
learner_0173,session_0173_07,7,2026-01-28T09:00:00,needs_practice,37.86,12,8,6,0.5,17.93,4,0.6667,0.5164,False,0.5959,0.6618,0.0659,0.5783,[SANDBOX DATA]
learner_0173,session_0173_08,8,2026-02-03T09:00:00,needs_practice,33.0,14,9,9,0.6429,23.95,6,0.6429,0.5093,False,0.6618,0.6618,0.0,0.6019,[SANDBOX DATA]
learner_0173,session_0173_09,9,2026-02-04T09:00:00,improving,11.88,15,13,10,0.6667,16.22,3,0.8667,0.8404,True,0.6618,0.7984,0.1366,0.7781,[SANDBOX DATA]
learner_0174,session_0174_01,1,2026-01-01T09:00:00,improving,17.79,10,8,7,0.7,20.65,0,0.8,0.8023,True,0.7262,0.8057,0.0795,0.8055,[SANDBOX DATA]
learner_0174,session_0174_02,2,2026-01-03T09:00:00,improving,35.21,16,12,15,0.9375,16.48,1,0.75,0.7727,False,0.8057,0.8511,0.0454,0.8577,[SANDBOX DATA]
learner_0174,session_0174_03,3,2026-01-08T09:00:00,improving,37.94,15,14,11,0.7333,10.52,0,0.9333,0.7591,True,0.8511,0.943,0.0919,0.8418,[SANDBOX DATA]
learner_0174,session_0174_04,4,2026-01-12T09:00:00,improving,34.1,24,20,19,0.7917,16.39,4,0.8333,0.7362,False,0.943,0.9812,0.0382,0.7993,[SANDBOX DATA]
learner_0174,session_0174_05,5,2026-01-17T09:00:00,improving,15.32,13,11,9,0.6923,12.65,3,0.8462,0.8342,False,0.9812,1.0,0.0188,0.7745,[SANDBOX DATA]
learner_0174,session_0174_06,6,2026-01-22T09:00:00,improving,29.38,11,9,9,0.8182,9.3,2,0.8182,0.7256,True,1.0,1.0,0.0,0.7997,[SANDBOX DATA]
learner_0174,session_0174_07,7,2026-01-27T09:00:00,improving,31.97,15,13,11,0.7333,20.12,2,0.8667,0.613,True,1.0,1.0,0.0,0.7693,[SANDBOX DATA]
learner_0174,session_0174_08,8,2026-02-02T09:00:00,improving,39.86,14,10,8,0.5714,16.54,3,0.7143,0.7787,False,1.0,1.0,0.0,0.6914,[SANDBOX DATA]
learner_0174,session_0174_09,9,2026-02-07T09:00:00,mastered,16.71,17,15,15,0.8824,15.78,0,0.8824,0.9342,False,1.0,1.0,0.0,0.9163,[SANDBOX DATA]
learner_0174,session_0174_10,10,2026-02-08T09:00:00,mastered,20.12,10,8,8,0.8,12.72,1,0.8,0.988,False,1.0,1.0,0.0,0.8576,[SANDBOX DATA]
learner_0174,session_0174_11,11,2026-02-09T09:00:00,mastered,9.03,15,13,13,0.8667,10.58,3,0.8667,0.8153,True,1.0,1.0,0.0,0.8431,[SANDBOX DATA]
learner_0175,session_0175_01,1,2026-01-01T09:00:00,struggling,22.56,13,5,3,0.2308,28.13,8,0.3846,0.2844,False,0.1191,0.1283,0.0092,0.3107,[SANDBOX DATA]
learner_0175,session_0175_02,2,2026-01-04T09:00:00,needs_practice,43.89,12,8,7,0.5833,24.17,4,0.6667,0.5883,False,0.1283,0.185,0.0567,0.6218,[SANDBOX DATA]
learner_0175,session_0175_03,3,2026-01-07T09:00:00,needs_practice,20.34,13,10,9,0.6923,30.99,2,0.7692,0.5782,True,0.185,0.2475,0.0625,0.7195,[SANDBOX DATA]
learner_0175,session_0175_04,4,2026-01-12T09:00:00,needs_practice,36.29,13,9,7,0.5385,29.91,5,0.6923,0.7248,False,0.2475,0.2988,0.0513,0.6296,[SANDBOX DATA]
learner_0175,session_0175_05,5,2026-01-14T09:00:00,needs_practice,21.77,13,10,6,0.4615,12.06,5,0.7692,0.5116,True,0.2988,0.3453,0.0464,0.5792,[SANDBOX DATA]
learner_0175,session_0175_06,6,2026-01-17T09:00:00,needs_practice,31.48,13,9,6,0.4615,24.17,4,0.6923,0.5901,False,0.3453,0.3649,0.0196,0.5911,[SANDBOX DATA]
learner_0175,session_0175_07,7,2026-01-23T09:00:00,improving,21.4,18,16,14,0.7778,14.29,3,0.8889,0.8523,False,0.3649,0.4048,0.0399,0.8316,[SANDBOX DATA]
learner_0175,session_0175_08,8,2026-01-29T09:00:00,improving,28.76,12,10,8,0.6667,20.81,2,0.8333,0.8953,True,0.4048,0.4236,0.0187,0.7874,[SANDBOX DATA]
learner_0176,session_0176_01,1,2026-01-01T09:00:00,struggling,41.52,9,5,4,0.4444,39.39,5,0.5556,0.4173,True,0.2925,0.3215,0.029,0.4668,[SANDBOX DATA]
learner_0176,session_0176_02,2,2026-01-02T09:00:00,struggling,29.3,8,4,4,0.5,28.06,6,0.5,0.4926,True,0.3215,0.3271,0.0055,0.4485,[SANDBOX DATA]
learner_0176,session_0176_03,3,2026-01-07T09:00:00,struggling,17.42,8,6,3,0.375,26.64,4,0.75,0.4551,True,0.3271,0.3459,0.0189,0.5098,[SANDBOX DATA]
learner_0176,session_0176_04,4,2026-01-11T09:00:00,struggling,14.47,10,7,3,0.3,24.8,4,0.7,0.436,True,0.3459,0.3626,0.0166,0.4872,[SANDBOX DATA]
learner_0176,session_0176_05,5,2026-01-16T09:00:00,struggling,22.23,10,7,5,0.5,25.51,4,0.7,0.4749,False,0.3626,0.4038,0.0413,0.565,[SANDBOX DATA]
learner_0176,session_0176_06,6,2026-01-21T09:00:00,needs_practice,21.31,8,5,5,0.625,19.78,4,0.625,0.699,True,0.4038,0.5047,0.1009,0.6148,[SANDBOX DATA]
learner_0176,session_0176_07,7,2026-01-24T09:00:00,struggling,20.67,10,5,6,0.6,24.01,5,0.5,0.3751,True,0.5047,0.5047,0.0,0.51,[SANDBOX DATA]
learner_0176,session_0176_08,8,2026-01-29T09:00:00,struggling,15.77,8,5,4,0.5,24.67,6,0.625,0.5023,True,0.5047,0.5451,0.0404,0.4817,[SANDBOX DATA]
learner_0177,session_0177_01,1,2026-01-01T09:00:00,needs_practice,27.56,8,6,5,0.625,10.65,4,0.75,0.5779,True,0.2824,0.3835,0.101,0.6218,[SANDBOX DATA]
learner_0177,session_0177_02,2,2026-01-02T09:00:00,needs_practice,27.48,18,12,9,0.5,30.5,6,0.6667,0.6374,False,0.3835,0.4072,0.0237,0.6025,[SANDBOX DATA]
learner_0177,session_0177_03,3,2026-01-08T09:00:00,struggling,22.65,5,4,3,0.6,41.88,2,0.8,0.3697,True,0.4072,0.4332,0.026,0.6039,[SANDBOX DATA]
learner_0177,session_0177_04,4,2026-01-11T09:00:00,struggling,24.81,4,2,1,0.25,38.02,1,0.5,0.5559,True,0.4332,0.4342,0.001,0.4737,[SANDBOX DATA]
learner_0177,session_0177_05,5,2026-01-15T09:00:00,needs_practice,31.49,11,6,6,0.5455,14.11,4,0.5455,0.6789,False,0.4342,0.4531,0.019,0.5903,[SANDBOX DATA]
learner_0177,session_0177_06,6,2026-01-19T09:00:00,struggling,22.79,11,4,5,0.4545,21.81,5,0.3636,0.4409,False,0.4531,0.4531,0.0,0.4473,[SANDBOX DATA]
learner_0177,session_0177_07,7,2026-01-20T09:00:00,struggling,19.47,11,7,6,0.5455,15.14,3,0.6364,0.5162,True,0.4531,0.5019,0.0487,0.5987,[SANDBOX DATA]
learner_0177,session_0177_08,8,2026-01-23T09:00:00,struggling,30.74,8,4,3,0.375,35.42,6,0.5,0.4629,True,0.5019,0.5797,0.0778,0.3988,[SANDBOX DATA]
learner_0177,session_0177_09,9,2026-01-26T09:00:00,struggling,24.8,13,7,5,0.3846,24.2,7,0.5385,0.3824,False,0.5797,0.5916,0.0119,0.438,[SANDBOX DATA]
learner_0177,session_0177_10,10,2026-01-30T09:00:00,needs_practice,59.2,17,13,10,0.5882,18.82,4,0.7647,0.4785,False,0.5916,0.6334,0.0418,0.6457,[SANDBOX DATA]
learner_0177,session_0177_11,11,2026-02-02T09:00:00,needs_practice,35.36,24,19,13,0.5417,19.68,7,0.7917,0.6476,True,0.6334,0.7344,0.101,0.6587,[SANDBOX DATA]
learner_0177,session_0177_12,12,2026-02-03T09:00:00,mastered,15.91,10,8,9,0.9,8.52,0,0.8,0.9908,False,0.7344,0.7348,0.0004,0.9132,[SANDBOX DATA]
learner_0178,session_0178_01,1,2026-01-01T09:00:00,needs_practice,25.5,8,6,5,0.625,21.19,3,0.75,0.6672,False,0.2807,0.2807,0.0,0.6647,[SANDBOX DATA]
learner_0178,session_0178_02,2,2026-01-03T09:00:00,improving,17.06,16,13,13,0.8125,16.15,2,0.8125,0.903,False,0.2807,0.3391,0.0583,0.8431,[SANDBOX DATA]
learner_0178,session_0178_03,3,2026-01-05T09:00:00,improving,25.84,17,12,11,0.6471,14.29,2,0.7059,0.8487,True,0.3391,0.4035,0.0644,0.7492,[SANDBOX DATA]
learner_0178,session_0178_04,4,2026-01-07T09:00:00,needs_practice,28.7,11,9,6,0.5455,18.55,4,0.8182,0.5737,False,0.4035,0.4076,0.0041,0.6375,[SANDBOX DATA]
learner_0178,session_0178_05,5,2026-01-13T09:00:00,struggling,26.87,10,5,3,0.3,41.6,4,0.5,0.3456,False,0.4076,0.4076,0.0,0.4191,[SANDBOX DATA]
learner_0178,session_0178_06,6,2026-01-19T09:00:00,struggling,26.6,18,11,4,0.2222,22.44,13,0.6111,0.3558,False,0.4076,0.4261,0.0184,0.3573,[SANDBOX DATA]
learner_0178,session_0178_07,7,2026-01-21T09:00:00,needs_practice,32.76,16,10,9,0.5625,23.25,6,0.625,0.7226,False,0.4261,0.4632,0.0372,0.6226,[SANDBOX DATA]
learner_0178,session_0178_08,8,2026-01-27T09:00:00,struggling,20.31,8,5,1,0.125,28.97,4,0.625,0.2685,True,0.4632,0.5181,0.0549,0.3537,[SANDBOX DATA]
learner_0179,session_0179_01,1,2026-01-01T09:00:00,needs_practice,14.28,11,7,6,0.5455,18.59,6,0.6364,0.7312,False,0.4981,0.5112,0.0131,0.5871,[SANDBOX DATA]
learner_0179,session_0179_02,2,2026-01-06T09:00:00,improving,18.55,9,9,7,0.7778,16.46,3,1.0,0.7789,False,0.5112,0.5478,0.0366,0.8113,[SANDBOX DATA]
learner_0179,session_0179_03,3,2026-01-11T09:00:00,needs_practice,42.04,11,8,7,0.6364,14.87,3,0.7273,0.6954,True,0.5478,0.576,0.0282,0.6891,[SANDBOX DATA]
learner_0179,session_0179_04,4,2026-01-12T09:00:00,needs_practice,16.98,13,9,7,0.5385,23.45,6,0.6923,0.6439,True,0.576,0.6008,0.0248,0.598,[SANDBOX DATA]
learner_0179,session_0179_05,5,2026-01-15T09:00:00,mastered,9.16,10,9,8,0.8,8.88,1,0.9,0.7489,False,0.6008,0.6269,0.0261,0.8348,[SANDBOX DATA]
learner_0179,session_0179_06,6,2026-01-21T09:00:00,mastered,15.47,12,10,11,0.9167,9.21,3,0.8333,0.9413,True,0.6269,0.6863,0.0594,0.8674,[SANDBOX DATA]
learner_0179,session_0179_07,7,2026-01-25T09:00:00,mastered,14.83,18,12,15,0.8333,6.22,1,0.6667,0.8719,False,0.6863,0.713,0.0267,0.8216,[SANDBOX DATA]
learner_0179,session_0179_08,8,2026-01-29T09:00:00,mastered,15.94,20,18,18,0.9,5.96,1,0.9,0.92,True,0.713,0.72,0.0071,0.914,[SANDBOX DATA]
learner_0179,session_0179_09,9,2026-02-02T09:00:00,mastered,17.02,20,19,18,0.9,8.27,0,0.95,0.9125,False,0.72,0.7772,0.0572,0.935,[SANDBOX DATA]
learner_0180,session_0180_01,1,2026-01-01T09:00:00,needs_practice,46.96,11,8,3,0.2727,12.94,2,0.7273,0.5401,True,0.3088,0.3247,0.0158,0.5489,[SANDBOX DATA]
learner_0180,session_0180_02,2,2026-01-05T09:00:00,improving,18.97,14,13,11,0.7857,18.17,3,0.9286,0.7101,True,0.3247,0.4021,0.0774,0.8063,[SANDBOX DATA]
learner_0180,session_0180_03,3,2026-01-11T09:00:00,improving,38.77,22,20,12,0.5455,12.12,9,0.9091,0.8536,True,0.4021,0.4384,0.0363,0.7071,[SANDBOX DATA]
learner_0180,session_0180_04,4,2026-01-15T09:00:00,mastered,17.72,20,20,18,0.9,6.12,2,1.0,0.8369,False,0.4384,0.4655,0.0271,0.9124,[SANDBOX DATA]
learner_0180,session_0180_05,5,2026-01-17T09:00:00,mastered,17.88,11,11,9,0.8182,12.88,3,1.0,0.8937,True,0.4655,0.4904,0.0249,0.8606,[SANDBOX DATA]
learner_0180,session_0180_06,6,2026-01-20T09:00:00,improving,49.68,18,15,15,0.8333,16.73,4,0.8333,0.8258,False,0.4904,0.4962,0.0058,0.8207,[SANDBOX DATA]
learner_0180,session_0180_07,7,2026-01-26T09:00:00,mastered,7.16,9,9,8,0.8889,6.77,2,1.0,1.0,False,0.4962,0.5315,0.0352,0.9167,[SANDBOX DATA]
learner_0180,session_0180_08,8,2026-01-28T09:00:00,mastered,25.72,22,20,20,0.9091,13.79,2,0.9091,0.8307,False,0.5315,0.5532,0.0217,0.8934,[SANDBOX DATA]
learner_0180,session_0180_09,9,2026-01-30T09:00:00,improving,17.12,18,16,12,0.6667,12.74,5,0.8889,0.8809,False,0.5532,0.5994,0.0462,0.7762,[SANDBOX DATA]
learner_0180,session_0180_10,10,2026-02-04T09:00:00,improving,19.57,19,14,14,0.7368,17.62,6,0.7368,0.7106,True,0.5994,0.6462,0.0468,0.7211,[SANDBOX DATA]
learner_0181,session_0181_01,1,2026-01-01T09:00:00,improving,29.43,18,13,15,0.8333,12.74,1,0.7222,0.7777,True,0.6102,0.6201,0.0099,0.8167,[SANDBOX DATA]
learner_0181,session_0181_02,2,2026-01-05T09:00:00,mastered,23.72,12,11,10,0.8333,9.81,3,0.9167,0.7009,False,0.6201,0.6411,0.021,0.811,[SANDBOX DATA]
learner_0181,session_0181_03,3,2026-01-07T09:00:00,mastered,16.22,11,10,9,0.8182,10.83,0,0.9091,0.8302,False,0.6411,0.6524,0.0113,0.8797,[SANDBOX DATA]
learner_0181,session_0181_04,4,2026-01-13T09:00:00,mastered,12.5,16,16,11,0.6875,9.19,1,1.0,0.847,False,0.6524,0.6701,0.0177,0.8475,[SANDBOX DATA]
learner_0181,session_0181_05,5,2026-01-16T09:00:00,mastered,14.56,12,12,10,0.8333,6.67,0,1.0,0.9791,False,0.6701,0.6845,0.0144,0.9375,[SANDBOX DATA]
learner_0181,session_0181_06,6,2026-01-22T09:00:00,improving,19.49,10,8,6,0.6,18.19,1,0.8,0.8014,False,0.6845,0.7283,0.0438,0.7503,[SANDBOX DATA]
learner_0181,session_0181_07,7,2026-01-25T09:00:00,improving,19.68,11,10,8,0.7273,12.36,2,0.9091,0.815,True,0.7283,0.7676,0.0393,0.8085,[SANDBOX DATA]
learner_0181,session_0181_08,8,2026-01-28T09:00:00,improving,34.41,10,9,7,0.7,15.66,3,0.9,0.6676,False,0.7676,0.8069,0.0393,0.7435,[SANDBOX DATA]
learner_0181,session_0181_09,9,2026-02-01T09:00:00,improving,25.58,14,13,9,0.6429,13.69,2,0.9286,0.5584,True,0.8069,0.9025,0.0956,0.7403,[SANDBOX DATA]
learner_0182,session_0182_01,1,2026-01-01T09:00:00,needs_practice,45.17,9,6,5,0.5556,28.03,4,0.6667,0.5813,True,0.364,0.4141,0.0502,0.5885,[SANDBOX DATA]
learner_0182,session_0182_02,2,2026-01-04T09:00:00,needs_practice,22.29,15,8,6,0.4,21.8,3,0.5333,0.6522,True,0.4141,0.4492,0.0351,0.5638,[SANDBOX DATA]
learner_0182,session_0182_03,3,2026-01-06T09:00:00,improving,18.64,19,16,13,0.6842,17.25,3,0.8421,0.8875,False,0.4492,0.4795,0.0303,0.7959,[SANDBOX DATA]
learner_0182,session_0182_04,4,2026-01-12T09:00:00,needs_practice,17.86,13,9,7,0.5385,12.7,2,0.6923,0.5808,False,0.4795,0.4915,0.012,0.6469,[SANDBOX DATA]
learner_0182,session_0182_05,5,2026-01-14T09:00:00,needs_practice,27.99,11,8,8,0.7273,15.66,4,0.7273,0.7037,True,0.4915,0.5582,0.0667,0.7044,[SANDBOX DATA]
learner_0182,session_0182_06,6,2026-01-19T09:00:00,needs_practice,22.65,18,15,12,0.6667,24.45,8,0.8333,0.553,False,0.5582,0.5828,0.0245,0.6634,[SANDBOX DATA]
learner_0182,session_0182_07,7,2026-01-23T09:00:00,needs_practice,20.37,6,4,4,0.6667,13.22,1,0.6667,0.5378,True,0.5828,0.6326,0.0499,0.6742,[SANDBOX DATA]
learner_0182,session_0182_08,8,2026-01-25T09:00:00,improving,28.75,15,12,10,0.6667,15.57,4,0.8,0.8531,False,0.6326,0.7003,0.0677,0.7506,[SANDBOX DATA]
learner_0182,session_0182_09,9,2026-01-26T09:00:00,needs_practice,44.1,9,7,4,0.4444,19.63,3,0.7778,0.5554,False,0.7003,0.7178,0.0174,0.5944,[SANDBOX DATA]
learner_0182,session_0182_10,10,2026-01-28T09:00:00,improving,17.6,14,12,10,0.7143,24.65,3,0.8571,0.8452,True,0.7178,0.7885,0.0707,0.7905,[SANDBOX DATA]
learner_0183,session_0183_01,1,2026-01-01T09:00:00,improving,18.84,15,12,11,0.7333,11.04,7,0.8,0.7317,False,0.4553,0.4997,0.0444,0.7097,[SANDBOX DATA]
learner_0183,session_0183_02,2,2026-01-06T09:00:00,improving,17.54,16,12,12,0.75,10.06,2,0.75,0.7796,False,0.4997,0.5953,0.0956,0.7809,[SANDBOX DATA]
learner_0183,session_0183_03,3,2026-01-12T09:00:00,improving,27.9,21,16,16,0.7619,21.85,6,0.7619,1.0,False,0.5953,0.6265,0.0312,0.8,[SANDBOX DATA]
learner_0183,session_0183_04,4,2026-01-16T09:00:00,improving,30.76,16,16,13,0.8125,11.63,3,1.0,0.8441,True,0.6265,0.6947,0.0682,0.8657,[SANDBOX DATA]
learner_0183,session_0183_05,5,2026-01-21T09:00:00,mastered,8.37,10,8,9,0.9,8.56,0,0.8,0.8791,True,0.6947,0.7222,0.0275,0.8908,[SANDBOX DATA]
learner_0183,session_0183_06,6,2026-01-24T09:00:00,mastered,20.76,11,10,10,0.9091,10.46,0,0.9091,0.8105,False,0.7222,0.7516,0.0294,0.9076,[SANDBOX DATA]
learner_0183,session_0183_07,7,2026-01-29T09:00:00,mastered,16.74,14,13,11,0.7857,4.82,2,0.9286,0.9573,True,0.7516,0.8056,0.0541,0.87,[SANDBOX DATA]
learner_0183,session_0183_08,8,2026-02-02T09:00:00,mastered,20.26,28,26,25,0.8929,9.46,0,0.9286,0.8372,False,0.8056,0.8196,0.0139,0.9121,[SANDBOX DATA]
learner_0183,session_0183_09,9,2026-02-07T09:00:00,mastered,21.66,14,11,12,0.8571,12.59,0,0.7857,0.9089,False,0.8196,0.8389,0.0193,0.8782,[SANDBOX DATA]
learner_0183,session_0183_10,10,2026-02-13T09:00:00,needs_practice,17.87,15,11,9,0.6,13.81,4,0.7333,0.7637,False,0.8389,0.8679,0.029,0.6927,[SANDBOX DATA]
learner_0183,session_0183_11,11,2026-02-16T09:00:00,needs_practice,35.83,17,12,9,0.5294,13.69,6,0.7059,0.734,True,0.8679,0.9201,0.0522,0.638,[SANDBOX DATA]
learner_0184,session_0184_01,1,2026-01-01T09:00:00,needs_practice,20.66,11,8,5,0.4545,23.66,5,0.7273,0.5437,True,0.4761,0.4818,0.0057,0.5587,[SANDBOX DATA]
learner_0184,session_0184_02,2,2026-01-07T09:00:00,needs_practice,31.96,12,7,6,0.5,22.51,3,0.5833,0.5888,False,0.4818,0.515,0.0332,0.5886,[SANDBOX DATA]
learner_0184,session_0184_03,3,2026-01-09T09:00:00,improving,16.97,20,17,15,0.75,25.05,4,0.85,0.6445,False,0.515,0.5967,0.0817,0.7639,[SANDBOX DATA]
learner_0184,session_0184_04,4,2026-01-15T09:00:00,struggling,29.54,6,3,3,0.5,33.56,2,0.5,0.4683,True,0.5967,0.6576,0.0609,0.527,[SANDBOX DATA]
learner_0184,session_0184_05,5,2026-01-18T09:00:00,struggling,24.37,10,5,6,0.6,30.24,6,0.5,0.4594,True,0.6576,0.7117,0.0541,0.5069,[SANDBOX DATA]
learner_0184,session_0184_06,6,2026-01-19T09:00:00,struggling,17.83,5,3,2,0.4,22.29,3,0.6,0.6357,False,0.7117,0.7557,0.044,0.4971,[SANDBOX DATA]
learner_0184,session_0184_07,7,2026-01-24T09:00:00,needs_practice,26.99,17,12,8,0.4706,15.11,5,0.7059,0.4612,True,0.7557,0.7732,0.0175,0.5746,[SANDBOX DATA]
learner_0184,session_0184_08,8,2026-01-30T09:00:00,struggling,22.05,11,6,4,0.3636,29.94,9,0.5455,0.3678,True,0.7732,0.7752,0.0021,0.3736,[SANDBOX DATA]
learner_0184,session_0184_09,9,2026-01-31T09:00:00,struggling,27.2,18,9,9,0.5,45.99,9,0.5,0.4318,False,0.7752,0.8433,0.068,0.4864,[SANDBOX DATA]
learner_0184,session_0184_10,10,2026-02-06T09:00:00,improving,29.61,15,14,10,0.6667,18.37,1,0.9333,0.887,False,0.8433,0.8646,0.0214,0.8307,[SANDBOX DATA]
learner_0184,session_0184_11,11,2026-02-12T09:00:00,mastered,19.02,19,16,19,1.0,6.23,4,0.8421,0.8633,False,0.8646,0.8753,0.0107,0.8911,[SANDBOX DATA]
learner_0185,session_0185_01,1,2026-01-01T09:00:00,improving,28.58,21,20,14,0.6667,16.68,5,0.9524,0.9476,False,0.4941,0.5288,0.0347,0.8133,[SANDBOX DATA]
learner_0185,session_0185_02,2,2026-01-07T09:00:00,mastered,15.61,22,21,18,0.8182,11.81,3,0.9545,0.9719,False,0.5288,0.5384,0.0096,0.8921,[SANDBOX DATA]
learner_0185,session_0185_03,3,2026-01-08T09:00:00,mastered,15.43,12,11,9,0.75,7.31,0,0.9167,0.9264,False,0.5384,0.5663,0.0279,0.877,[SANDBOX DATA]
learner_0185,session_0185_04,4,2026-01-13T09:00:00,mastered,15.24,14,13,14,1.0,7.08,1,0.9286,0.9787,False,0.5663,0.5987,0.0324,0.9636,[SANDBOX DATA]
learner_0185,session_0185_05,5,2026-01-14T09:00:00,mastered,13.51,15,15,12,0.8,9.41,1,1.0,0.8388,True,0.5987,0.6472,0.0485,0.8844,[SANDBOX DATA]
learner_0185,session_0185_06,6,2026-01-15T09:00:00,mastered,12.55,16,13,16,1.0,7.68,1,0.8125,0.7508,False,0.6472,0.6954,0.0482,0.8908,[SANDBOX DATA]
learner_0185,session_0185_07,7,2026-01-18T09:00:00,mastered,13.69,11,11,9,0.8182,10.43,0,1.0,0.8916,False,0.6954,0.7117,0.0163,0.9147,[SANDBOX DATA]
