learner_id,interaction_id,item_id,competency_id,timestamp,difficulty,correct,response_time_sec,hint_used,attempt_number,mastery_before,mastery_after,learning_state,data_source
learner_0188,learner_0188_interaction_011,item_0072,Population and housing census methodology,2026-01-03T10:59:00,hard,1,34.43,0,11,1.0,0.9863,mastered,[SANDBOX DATA]
learner_0188,learner_0188_interaction_012,item_0047,Population and housing census methodology,2026-01-03T11:07:00,medium,1,26.59,0,12,0.9863,1.0,mastered,[SANDBOX DATA]
learner_0188,learner_0188_interaction_013,item_0140,Population and housing census methodology,2026-01-03T11:20:00,easy,1,9.44,0,13,1.0,0.9906,mastered,[SANDBOX DATA]
learner_0188,learner_0188_interaction_014,item_0071,Population and housing census methodology,2026-01-03T11:33:00,easy,1,38.2,1,14,0.9906,0.9858,mastered,[SANDBOX DATA]
learner_0188,learner_0188_interaction_015,item_0098,Population and housing census methodology,2026-01-03T11:51:00,hard,0,37.74,0,15,0.9858,0.9164,mastered,[SANDBOX DATA]
learner_0188,learner_0188_interaction_016,item_0042,Population and housing census methodology,2026-01-03T12:11:00,medium,0,27.69,0,16,0.9164,0.6284,improving,[SANDBOX DATA]
learner_0188,learner_0188_interaction_017,item_0139,Population and housing census methodology,2026-01-03T12:31:00,easy,0,15.58,0,17,0.6284,0.2924,improving,[SANDBOX DATA]
learner_0188,learner_0188_interaction_018,item_0190,Population and housing census methodology,2026-01-03T12:46:00,medium,0,43.86,0,18,0.2924,0.1975,needs_practice,[SANDBOX DATA]
learner_0188,learner_0188_interaction_019,item_0161,Population and housing census methodology,2026-01-03T12:57:00,easy,1,25.3,0,19,0.1975,0.6103,needs_practice,[SANDBOX DATA]
learner_0188,learner_0188_interaction_020,item_0182,Population and housing census methodology,2026-01-03T13:06:00,medium,0,26.9,0,20,0.6103,0.2909,needs_practice,[SANDBOX DATA]
learner_0188,learner_0188_interaction_021,item_0039,Population and housing census methodology,2026-01-03T13:20:00,easy,0,20.56,0,21,0.2909,0.1825,struggling,[SANDBOX DATA]
learner_0188,learner_0188_interaction_022,item_0076,Population and housing census methodology,2026-01-03T13:32:00,medium,0,34.33,0,22,0.1825,0.1769,struggling,[SANDBOX DATA]
learner_0188,learner_0188_interaction_023,item_0084,Population and housing census methodology,2026-01-03T13:48:00,easy,0,21.6,1,23,0.1769,0.1613,struggling,[SANDBOX DATA]
learner_0188,learner_0188_interaction_024,item_0157,Population and housing census methodology,2026-01-03T14:06:00,hard,0,25.51,0,24,0.1613,0.1738,struggling,[SANDBOX DATA]
learner_0188,learner_0188_interaction_025,item_0116,Population and housing census methodology,2026-01-03T14:20:00,hard,0,18.53,0,25,0.1738,0.1691,struggling,[SANDBOX DATA]
learner_0188,learner_0188_interaction_026,item_0046,Population and housing census methodology,2026-01-03T14:32:00,easy,1,14.06,0,26,0.1691,0.5419,needs_practice,[SANDBOX DATA]
learner_0188,learner_0188_interaction_027,item_0002,Population and housing census methodology,2026-01-03T14:44:00,medium,1,16.64,0,27,0.5419,0.8692,needs_practice,[SANDBOX DATA]
learner_0188,learner_0188_interaction_028,item_0194,Population and housing census methodology,2026-01-03T14:55:00,hard,1,26.32,0,28,0.8692,0.9752,needs_practice,[SANDBOX DATA]
learner_0188,learner_0188_interaction_029,item_0168,Population and housing census methodology,2026-01-03T15:08:00,hard,1,48.57,0,29,0.9752,1.0,needs_practice,[SANDBOX DATA]
learner_0188,learner_0188_interaction_030,item_0094,Population and housing census methodology,2026-01-03T15:24:00,medium,1,29.76,0,30,1.0,0.9851,needs_practice,[SANDBOX DATA]
learner_0188,learner_0188_interaction_031,item_0001,Population and housing census methodology,2026-01-03T15:44:00,medium,1,21.35,0,31,0.9851,0.9956,needs_practice,[SANDBOX DATA]
learner_0188,learner_0188_interaction_032,item_0085,Population and housing census methodology,2026-01-03T16:01:00,medium,1,39.34,1,32,0.9956,0.9914,mastered,[SANDBOX DATA]
learner_0188,learner_0188_interaction_033,item_0126,Population and housing census methodology,2026-01-03T16:14:00,medium,0,17.67,0,33,0.9914,0.9324,mastered,[SANDBOX DATA]
learner_0188,learner_0188_interaction_034,item_0010,Population and housing census methodology,2026-01-03T16:30:00,medium,1,64.88,0,34,0.9324,0.9912,mastered,[SANDBOX DATA]
learner_0188,learner_0188_interaction_035,item_0152,Population and housing census methodology,2026-01-03T16:42:00,easy,0,24.19,0,35,0.9912,0.9586,mastered,[SANDBOX DATA]
learner_0188,learner_0188_interaction_036,item_0074,Population and housing census methodology,2026-01-03T16:51:00,hard,0,98.16,0,36,0.9586,0.7674,improving,[SANDBOX DATA]
learner_0188,learner_0188_interaction_037,item_0083,Population and housing census methodology,2026-01-03T17:11:00,easy,1,37.68,0,37,0.7674,0.9386,mastered,[SANDBOX DATA]
learner_0188,learner_0188_interaction_038,item_0172,Population and housing census methodology,2026-01-03T17:31:00,medium,0,16.22,0,38,0.9386,0.7057,needs_practice,[SANDBOX DATA]
learner_0188,learner_0188_interaction_039,item_0053,Population and housing census methodology,2026-01-03T17:39:00,medium,1,52.54,1,39,0.7057,0.9238,needs_practice,[SANDBOX DATA]
learner_0188,learner_0188_interaction_040,item_0028,Population and housing census methodology,2026-01-03T17:50:00,medium,0,24.86,0,40,0.9238,0.6521,needs_practice,[SANDBOX DATA]
learner_0188,learner_0188_interaction_041,item_0012,Population and housing census methodology,2026-01-03T18:01:00,medium,1,21.89,1,41,0.6521,0.9241,needs_practice,[SANDBOX DATA]
learner_0188,learner_0188_interaction_042,item_0057,Population and housing census methodology,2026-01-03T18:12:00,hard,1,27.55,0,42,0.9241,0.9997,needs_practice,[SANDBOX DATA]
learner_0188,learner_0188_interaction_043,item_0160,Population and housing census methodology,2026-01-03T18:20:00,easy,1,16.96,0,43,0.9997,1.0,needs_practice,[SANDBOX DATA]
learner_0188,learner_0188_interaction_044,item_0032,Population and housing census methodology,2026-01-03T18:39:00,easy,1,26.39,0,44,1.0,0.9908,needs_practice,[SANDBOX DATA]
learner_0188,learner_0188_interaction_045,item_0082,Population and housing census methodology,2026-01-03T18:55:00,easy,1,18.68,0,45,0.9908,0.9947,mastered,[SANDBOX DATA]
learner_0188,learner_0188_interaction_046,item_0009,Population and housing census methodology,2026-01-03T19:00:00,medium,0,34.84,0,46,0.9947,0.9565,mastered,[SANDBOX DATA]
learner_0188,learner_0188_interaction_047,item_0007,Population and housing census methodology,2026-01-03T19:14:00,medium,1,25.45,1,47,0.9565,1.0,mastered,[SANDBOX DATA]
learner_0188,learner_0188_interaction_048,item_0194,Population and housing census methodology,2026-01-03T19:32:00,hard,0,30.09,1,48,1.0,0.9864,mastered,[SANDBOX DATA]
learner_0188,learner_0188_interaction_049,item_0063,Population and housing census methodology,2026-01-03T19:49:00,hard,1,53.03,1,49,0.9864,0.9995,mastered,[SANDBOX DATA]
learner_0188,learner_0188_interaction_050,item_0089,Population and housing census methodology,2026-01-03T19:58:00,hard,1,76.39,0,50,0.9995,1.0,mastered,[SANDBOX DATA]
learner_0188,learner_0188_interaction_051,item_0015,Population and housing census methodology,2026-01-03T20:17:00,easy,1,19.09,0,51,1.0,1.0,mastered,[SANDBOX DATA]
learner_0188,learner_0188_interaction_052,item_0135,Population and housing census methodology,2026-01-03T20:23:00,medium,0,44.35,0,52,1.0,0.9982,mastered,[SANDBOX DATA]
learner_0188,learner_0188_interaction_053,item_0117,Population and housing census methodology,2026-01-03T20:34:00,easy,1,34.98,1,53,0.9982,1.0,mastered,[SANDBOX DATA]
learner_0188,learner_0188_interaction_054,item_0121,Population and housing census methodology,2026-01-03T20:44:00,medium,1,16.08,0,54,1.0,1.0,mastered,[SANDBOX DATA]
learner_0188,learner_0188_interaction_055,item_0160,Population and housing census methodology,2026-01-03T20:59:00,easy,1,22.12,0,55,1.0,0.9983,mastered,[SANDBOX DATA]
learner_0188,learner_0188_interaction_056,item_0135,Population and housing census methodology,2026-01-03T21:09:00,medium,1,26.26,1,56,0.9983,1.0,mastered,[SANDBOX DATA]
learner_0188,learner_0188_interaction_057,item_0014,Population and housing census methodology,2026-01-03T21:24:00,easy,1,27.61,0,57,1.0,0.9916,mastered,[SANDBOX DATA]
learner_0188,learner_0188_interaction_058,item_0164,Population and housing census methodology,2026-01-03T21:32:00,medium,1,21.75,0,58,0.9916,0.995,mastered,[SANDBOX DATA]
learner_0188,learner_0188_interaction_059,item_0115,Population and housing census methodology,2026-01-03T21:43:00,hard,0,63.65,0,59,0.995,0.9567,mastered,[SANDBOX DATA]
learner_0188,learner_0188_interaction_060,item_0158,Population and housing census methodology,2026-01-03T21:54:00,hard,1,34.68,1,60,0.9567,0.9916,mastered,[SANDBOX DATA]
learner_0188,learner_0188_interaction_061,item_0175,Population and housing census methodology,2026-01-03T22:01:00,easy,1,22.3,0,61,0.9916,0.9953,mastered,[SANDBOX DATA]
learner_0188,learner_0188_interaction_062,item_0028,Population and housing census methodology,2026-01-03T22:08:00,medium,1,41.9,0,62,0.9953,0.999,mastered,[SANDBOX DATA]
learner_0188,learner_0188_interaction_063,item_0081,Population and housing census methodology,2026-01-03T22:24:00,hard,0,102.2,0,63,0.999,1.0,mastered,[SANDBOX DATA]
learner_0188,learner_0188_interaction_064,item_0081,Population and housing census methodology,2026-01-03T22:39:00,hard,1,20.36,0,64,1.0,1.0,mastered,[SANDBOX DATA]
learner_0188,learner_0188_interaction_065,item_0009,Population and housing census methodology,2026-01-03T22:44:00,medium,1,39.77,0,65,1.0,0.9892,mastered,[SANDBOX DATA]
learner_0188,learner_0188_interaction_066,item_0079,Population and housing census methodology,2026-01-03T22:51:00,easy,1,22.89,0,66,0.9892,0.9981,mastered,[SANDBOX DATA]
learner_0188,learner_0188_interaction_067,item_0099,Population and housing census methodology,2026-01-03T23:11:00,easy,0,5.49,0,67,0.9981,0.9837,mastered,[SANDBOX DATA]
learner_0188,learner_0188_interaction_068,item_0019,Population and housing census methodology,2026-01-03T23:25:00,easy,1,36.49,0,68,0.9837,0.9881,mastered,[SANDBOX DATA]
learner_0188,learner_0188_interaction_069,item_0074,Population and housing census methodology,2026-01-03T23:38:00,hard,1,39.56,0,69,0.9881,0.9888,mastered,[SANDBOX DATA]
learner_0188,learner_0188_interaction_070,item_0066,Population and housing census methodology,2026-01-03T23:43:00,medium,1,24.42,0,70,0.9888,1.0,mastered,[SANDBOX DATA]
learner_0188,learner_0188_interaction_071,item_0177,Population and housing census methodology,2026-01-04T00:03:00,hard,1,43.86,0,71,1.0,0.9974,mastered,[SANDBOX DATA]
learner_0188,learner_0188_interaction_072,item_0063,Population and housing census methodology,2026-01-04T00:23:00,hard,1,27.76,0,72,0.9974,1.0,mastered,[SANDBOX DATA]
learner_0188,learner_0188_interaction_073,item_0019,Population and housing census methodology,2026-01-04T00:32:00,easy,1,32.1,0,73,1.0,1.0,mastered,[SANDBOX DATA]
learner_0188,learner_0188_interaction_074,item_0169,Population and housing census methodology,2026-01-04T00:51:00,hard,1,41.05,0,74,1.0,0.996,mastered,[SANDBOX DATA]
learner_0188,learner_0188_interaction_075,item_0028,Population and housing census methodology,2026-01-04T01:00:00,medium,1,26.83,0,75,0.996,1.0,mastered,[SANDBOX DATA]
learner_0188,learner_0188_interaction_076,item_0086,Population and housing census methodology,2026-01-04T01:14:00,medium,1,16.63,0,76,1.0,1.0,mastered,[SANDBOX DATA]
learner_0188,learner_0188_interaction_077,item_0144,Population and housing census methodology,2026-01-04T01:26:00,medium,1,20.82,0,77,1.0,0.9907,mastered,[SANDBOX DATA]
learner_0188,learner_0188_interaction_078,item_0012,Population and housing census methodology,2026-01-04T01:43:00,medium,1,37.77,0,78,0.9907,0.9884,mastered,[SANDBOX DATA]
learner_0188,learner_0188_interaction_079,item_0003,Population and housing census methodology,2026-01-04T01:54:00,medium,1,29.88,0,79,0.9884,0.9918,mastered,[SANDBOX DATA]
learner_0188,learner_0188_interaction_080,item_0154,Population and housing census methodology,2026-01-04T02:00:00,medium,1,42.52,0,80,0.9918,1.0,mastered,[SANDBOX DATA]
learner_0188,learner_0188_interaction_081,item_0092,Population and housing census methodology,2026-01-04T02:13:00,easy,1,60.95,1,81,1.0,1.0,mastered,[SANDBOX DATA]
learner_0188,learner_0188_interaction_082,item_0058,Population and housing census methodology,2026-01-04T02:20:00,hard,1,32.66,0,82,1.0,1.0,mastered,[SANDBOX DATA]
learner_0188,learner_0188_interaction_083,item_0037,Population and housing census methodology,2026-01-04T02:39:00,medium,0,13.7,0,83,1.0,1.0,mastered,[SANDBOX DATA]
learner_0188,learner_0188_interaction_084,item_0008,Population and housing census methodology,2026-01-04T02:46:00,medium,1,25.8,0,84,1.0,0.9994,mastered,[SANDBOX DATA]
learner_0188,learner_0188_interaction_085,item_0118,Population and housing census methodology,2026-01-04T03:06:00,easy,1,39.39,1,85,0.9994,0.9912,mastered,[SANDBOX DATA]
learner_0188,learner_0188_interaction_086,item_0190,Population and housing census methodology,2026-01-04T03:12:00,medium,1,59.25,0,86,0.9912,0.9963,mastered,[SANDBOX DATA]
learner_0188,learner_0188_interaction_087,item_0172,Population and housing census methodology,2026-01-04T03:31:00,medium,1,25.31,0,87,0.9963,0.992,mastered,[SANDBOX DATA]
learner_0188,learner_0188_interaction_088,item_0044,Population and housing census methodology,2026-01-04T03:36:00,easy,1,36.92,0,88,0.992,1.0,mastered,[SANDBOX DATA]
learner_0188,learner_0188_interaction_089,item_0161,Population and housing census methodology,2026-01-04T03:44:00,easy,1,17.5,0,89,1.0,1.0,mastered,[SANDBOX DATA]
learner_0188,learner_0188_interaction_090,item_0194,Population and housing census methodology,2026-01-04T03:58:00,hard,1,25.03,0,90,1.0,1.0,mastered,[SANDBOX DATA]
learner_0188,learner_0188_interaction_091,item_0124,Population and housing census methodology,2026-01-04T04:18:00,medium,1,84.99,1,91,1.0,0.9877,mastered,[SANDBOX DATA]
learner_0188,learner_0188_interaction_092,item_0069,Population and housing census methodology,2026-01-04T04:37:00,easy,1,34.76,0,92,0.9877,0.9983,mastered,[SANDBOX DATA]
learner_0189,learner_0189_interaction_001,item_0073,Population and housing census methodology,2026-01-06T09:00:00,hard,0,27.27,1,1,0.1948,0.1763,struggling,[SANDBOX DATA]
learner_0189,learner_0189_interaction_002,item_0175,Population and housing census methodology,2026-01-06T09:19:00,easy,1,40.25,1,2,0.1763,0.553,needs_practice,[SANDBOX DATA]
learner_0189,learner_0189_interaction_003,item_0049,Population and housing census methodology,2026-01-06T09:30:00,medium,1,41.96,1,3,0.553,0.8704,improving,[SANDBOX DATA]
learner_0189,learner_0189_interaction_004,item_0120,Population and housing census methodology,2026-01-06T09:44:00,medium,1,23.4,0,4,0.8704,0.9767,mastered,[SANDBOX DATA]
learner_0189,learner_0189_interaction_005,item_0180,Population and housing census methodology,2026-01-06T09:53:00,easy,1,23.05,0,5,0.9767,0.9865,mastered,[SANDBOX DATA]
learner_0189,learner_0189_interaction_006,item_0036,Population and housing census methodology,2026-01-06T10:13:00,medium,0,32.89,0,6,0.9865,0.9057,improving,[SANDBOX DATA]
learner_0189,learner_0189_interaction_007,item_0192,Population and housing census methodology,2026-01-06T10:26:00,hard,1,51.41,0,7,0.9057,0.9751,mastered,[SANDBOX DATA]
learner_0189,learner_0189_interaction_008,item_0131,Population and housing census methodology,2026-01-06T10:35:00,easy,1,49.07,0,8,0.9751,1.0,mastered,[SANDBOX DATA]
learner_0189,learner_0189_interaction_009,item_0024,Population and housing census methodology,2026-01-06T10:55:00,medium,1,24.31,0,9,1.0,1.0,mastered,[SANDBOX DATA]
learner_0189,learner_0189_interaction_010,item_0164,Population and housing census methodology,2026-01-06T11:03:00,medium,1,26.74,0,10,1.0,0.9872,mastered,[SANDBOX DATA]
learner_0189,learner_0189_interaction_011,item_0194,Population and housing census methodology,2026-01-06T11:19:00,hard,1,21.25,0,11,0.9872,1.0,mastered,[SANDBOX DATA]
learner_0189,learner_0189_interaction_012,item_0117,Population and housing census methodology,2026-01-06T11:26:00,easy,1,26.3,1,12,1.0,1.0,mastered,[SANDBOX DATA]
learner_0189,learner_0189_interaction_013,item_0021,Population and housing census methodology,2026-01-06T11:34:00,easy,1,31.53,0,13,1.0,0.9969,mastered,[SANDBOX DATA]
learner_0189,learner_0189_interaction_014,item_0159,Population and housing census methodology,2026-01-06T11:52:00,easy,1,28.93,1,14,0.9969,0.9857,mastered,[SANDBOX DATA]
learner_0189,learner_0189_interaction_015,item_0173,Population and housing census methodology,2026-01-06T12:08:00,medium,1,17.9,0,15,0.9857,1.0,mastered,[SANDBOX DATA]
learner_0189,learner_0189_interaction_016,item_0200,Population and housing census methodology,2026-01-06T12:23:00,hard,1,35.65,0,16,1.0,0.9999,mastered,[SANDBOX DATA]
learner_0189,learner_0189_interaction_017,item_0077,Population and housing census methodology,2026-01-06T12:38:00,medium,1,41.54,1,17,0.9999,1.0,mastered,[SANDBOX DATA]
learner_0189,learner_0189_interaction_018,item_0148,Population and housing census methodology,2026-01-06T12:47:00,easy,1,15.68,0,18,1.0,1.0,mastered,[SANDBOX DATA]
learner_0189,learner_0189_interaction_019,item_0115,Population and housing census methodology,2026-01-06T12:55:00,hard,1,34.45,0,19,1.0,1.0,mastered,[SANDBOX DATA]
