learner_id,day,date,mastery,mastery_before_decay,decay_amount,intervention_count,intervention_boost,days_since_learning,retention_factor,learning_state,data_source
learner_0188,20,2026-01-20,0.2006,0.2466,0.0406,0,0.0,10,0.8353,needs_practice,[SANDBOX DATA]
learner_0188,21,2026-01-21,0.1633,0.2006,0.036,0,0.0,11,0.8204,needs_practice,[SANDBOX DATA]
learner_0188,22,2026-01-22,0.1275,0.1633,0.0317,0,0.0,12,0.8057,needs_practice,[SANDBOX DATA]
learner_0188,23,2026-01-23,0.0954,0.1275,0.0266,0,0.0,13,0.7914,needs_practice,[SANDBOX DATA]
learner_0188,24,2026-01-24,0.0787,0.0954,0.0213,0,0.0,14,0.7772,needs_practice,[SANDBOX DATA]
learner_0188,25,2026-01-25,0.0638,0.0787,0.0186,0,0.0,15,0.7634,needs_practice,[SANDBOX DATA]
learner_0188,26,2026-01-26,0.0494,0.0638,0.016,0,0.0,16,0.7498,needs_practice,[SANDBOX DATA]
learner_0188,27,2026-01-27,0.0429,0.0494,0.013,0,0.0,17,0.7364,needs_practice,[SANDBOX DATA]
learner_0188,28,2026-01-28,0.0258,0.0429,0.0119,0,0.0,18,0.7233,needs_practice,[SANDBOX DATA]
learner_0188,29,2026-01-29,0.0096,0.0258,0.0075,0,0.0,19,0.7103,needs_practice,[SANDBOX DATA]
learner_0188,30,2026-01-30,0.0025,0.0096,0.0029,0,0.0,20,0.6977,needs_practice,[SANDBOX DATA]
learner_0188,31,2026-01-31,0.0,0.0025,0.0008,0,0.0,21,0.6852,needs_practice,[SANDBOX DATA]
learner_0188,32,2026-02-01,0.0,0.0,0.0,0,0.0,22,0.673,needs_practice,[SANDBOX DATA]
learner_0188,33,2026-02-02,0.0,0.0,0.0,0,0.0,23,0.661,needs_practice,[SANDBOX DATA]
learner_0188,34,2026-02-03,0.0088,0.0,0.0,0,0.0,24,0.6492,needs_practice,[SANDBOX DATA]
learner_0188,35,2026-02-04,0.012,0.0088,0.0032,0,0.0,25,0.6376,needs_practice,[SANDBOX DATA]
learner_0188,36,2026-02-05,0.0117,0.012,0.0045,0,0.0,26,0.6263,needs_practice,[SANDBOX DATA]
learner_0188,37,2026-02-06,0.0083,0.0117,0.0045,0,0.0,27,0.6151,needs_practice,[SANDBOX DATA]
learner_0188,38,2026-02-07,0.0166,0.0083,0.0033,0,0.0,28,0.6041,needs_practice,[SANDBOX DATA]
learner_0188,39,2026-02-08,0.0014,0.0166,0.0067,0,0.0,29,0.5933,needs_practice,[SANDBOX DATA]
learner_0188,40,2026-02-09,0.0,0.0014,0.0006,0,0.0,30,0.5827,needs_practice,[SANDBOX DATA]
learner_0188,41,2026-02-10,0.009,0.0,0.0,0,0.0,31,0.5724,needs_practice,[SANDBOX DATA]
learner_0188,42,2026-02-11,0.0053,0.009,0.0039,0,0.0,32,0.5621,needs_practice,[SANDBOX DATA]
learner_0188,43,2026-02-12,0.0,0.0053,0.0024,0,0.0,33,0.5521,needs_practice,[SANDBOX DATA]
learner_0188,44,2026-02-13,0.0044,0.0,0.0,0,0.0,34,0.5423,needs_practice,[SANDBOX DATA]
learner_0188,45,2026-02-14,0.0,0.0044,0.0021,0,0.0,35,0.5326,needs_practice,[SANDBOX DATA]
learner_0188,46,2026-02-15,0.0,0.0,0.0,0,0.0,36,0.5231,needs_practice,[SANDBOX DATA]
learner_0188,47,2026-02-16,0.0,0.0,0.0,0,0.0,37,0.5138,needs_practice,[SANDBOX DATA]
learner_0188,48,2026-02-17,0.0026,0.0,0.0,0,0.0,38,0.5046,needs_practice,[SANDBOX DATA]
learner_0188,49,2026-02-18,0.0029,0.0026,0.0013,0,0.0,39,0.4956,needs_practice,[SANDBOX DATA]
learner_0188,50,2026-02-19,0.0136,0.0029,0.0015,0,0.0,40,0.4868,needs_practice,[SANDBOX DATA]
learner_0188,51,2026-02-20,0.0042,0.0136,0.0071,0,0.0,41,0.4781,needs_practice,[SANDBOX DATA]
learner_0188,52,2026-02-21,0.0,0.0042,0.0022,0,0.0,42,0.4695,needs_practice,[SANDBOX DATA]
learner_0188,53,2026-02-22,0.0115,0.0,0.0,0,0.0,43,0.4612,needs_practice,[SANDBOX DATA]
learner_0188,54,2026-02-23,0.0131,0.0115,0.0063,0,0.0,44,0.4529,needs_practice,[SANDBOX DATA]
learner_0188,55,2026-02-24,0.007,0.0131,0.0073,0,0.0,45,0.4449,needs_practice,[SANDBOX DATA]
learner_0188,56,2026-02-25,0.0,0.007,0.0039,0,0.0,46,0.4369,needs_practice,[SANDBOX DATA]
learner_0188,57,2026-02-26,0.0,0.0,0.0,0,0.0,47,0.4291,needs_practice,[SANDBOX DATA]
learner_0188,58,2026-02-27,0.0,0.0,0.0,0,0.0,48,0.4215,needs_practice,[SANDBOX DATA]
learner_0188,59,2026-02-28,0.0003,0.0,0.0,0,0.0,49,0.414,needs_practice,[SANDBOX DATA]
learner_0188,60,2026-03-01,0.0,0.0003,0.0002,0,0.0,50,0.4066,needs_practice,[SANDBOX DATA]
learner_0188,61,2026-03-02,0.0128,0.0,0.0,0,0.0,51,0.3993,needs_practice,[SANDBOX DATA]
learner_0188,62,2026-03-03,0.0,0.0128,0.0078,0,0.0,52,0.3922,needs_practice,[SANDBOX DATA]
learner_0188,63,2026-03-04,0.0,0.0,0.0,0,0.0,53,0.3852,needs_practice,[SANDBOX DATA]
learner_0188,64,2026-03-05,0.002,0.0,0.0,0,0.0,54,0.3783,needs_practice,[SANDBOX DATA]
learner_0188,65,2026-03-06,0.0049,0.002,0.0012,0,0.0,55,0.3716,needs_practice,[SANDBOX DATA]
learner_0188,66,2026-03-07,0.0,0.0049,0.0031,0,0.0,56,0.3649,needs_practice,[SANDBOX DATA]
learner_0188,67,2026-03-08,0.0,0.0,0.0,0,0.0,57,0.3584,needs_practice,[SANDBOX DATA]
learner_0188,68,2026-03-09,0.0,0.0,0.0,0,0.0,58,0.352,needs_practice,[SANDBOX DATA]
learner_0188,69,2026-03-10,0.0108,0.0,0.0,0,0.0,59,0.3458,needs_practice,[SANDBOX DATA]
learner_0188,70,2026-03-11,0.0188,0.0108,0.0072,0,0.0,60,0.3396,needs_practice,[SANDBOX DATA]
learner_0188,71,2026-03-12,0.0029,0.0188,0.0125,0,0.0,61,0.3335,needs_practice,[SANDBOX DATA]
learner_0188,72,2026-03-13,0.0,0.0029,0.002,0,0.0,62,0.3276,needs_practice,[SANDBOX DATA]
learner_0188,73,2026-03-14,0.0,0.0,0.0,0,0.0,63,0.3217,needs_practice,[SANDBOX DATA]
learner_0188,74,2026-03-15,0.0051,0.0,0.0,0,0.0,64,0.316,needs_practice,[SANDBOX DATA]
learner_0188,75,2026-03-16,0.0138,0.0051,0.0035,0,0.0,65,0.3104,needs_practice,[SANDBOX DATA]
learner_0188,76,2026-03-17,0.0143,0.0138,0.0096,0,0.0,66,0.3048,needs_practice,[SANDBOX DATA]
learner_0188,77,2026-03-18,0.004,0.0143,0.01,0,0.0,67,0.2994,needs_practice,[SANDBOX DATA]
learner_0188,78,2026-03-19,0.0,0.004,0.0028,0,0.0,68,0.2941,needs_practice,[SANDBOX DATA]
learner_0188,79,2026-03-20,0.0001,0.0,0.0,0,0.0,69,0.2888,needs_practice,[SANDBOX DATA]
learner_0188,80,2026-03-21,0.0111,0.0001,0.0,0,0.0,70,0.2837,needs_practice,[SANDBOX DATA]
learner_0188,81,2026-03-22,0.0,0.0111,0.008,0,0.0,71,0.2786,needs_practice,[SANDBOX DATA]
learner_0188,82,2026-03-23,0.0,0.0,0.0,0,0.0,72,0.2736,needs_practice,[SANDBOX DATA]
learner_0188,83,2026-03-24,0.0,0.0,0.0,0,0.0,73,0.2687,needs_practice,[SANDBOX DATA]
learner_0188,84,2026-03-25,0.0,0.0,0.0,0,0.0,74,0.2639,needs_practice,[SANDBOX DATA]
learner_0188,85,2026-03-26,0.0,0.0,0.0,0,0.0,75,0.2592,needs_practice,[SANDBOX DATA]
learner_0188,86,2026-03-27,0.0019,0.0,0.0,0,0.0,76,0.2546,needs_practice,[SANDBOX DATA]
learner_0188,87,2026-03-28,0.0045,0.0019,0.0014,0,0.0,77,0.2501,needs_practice,[SANDBOX DATA]
learner_0188,88,2026-03-29,0.016,0.0045,0.0034,0,0.0,78,0.2456,needs_practice,[SANDBOX DATA]
learner_0188,89,2026-03-30,0.0,0.016,0.0121,0,0.0,79,0.2412,needs_practice,[SANDBOX DATA]
learner_0188,90,2026-03-31,0.0058,0.0,0.0,0,0.0,80,0.2369,needs_practice,[SANDBOX DATA]
learner_0189,1,2026-01-01,0.3709,0.3322,0.0,1,0.0468,0,1.0,needs_practice,[SANDBOX DATA]
learner_0189,2,2026-01-02,0.3624,0.3709,0.0,0,0.0,0,1.0,needs_practice,[SANDBOX DATA]
learner_0189,3,2026-01-03,0.3567,0.3624,0.0065,0,0.0,1,0.9822,needs_practice,[SANDBOX DATA]
learner_0189,4,2026-01-04,0.3448,0.3567,0.0126,0,0.0,2,0.9646,needs_practice,[SANDBOX DATA]
learner_0189,5,2026-01-05,0.3222,0.3448,0.0181,0,0.0,3,0.9474,needs_practice,[SANDBOX DATA]
learner_0189,6,2026-01-06,0.3426,0.3222,0.0224,1,0.046,4,0.9305,needs_practice,[SANDBOX DATA]
learner_0189,7,2026-01-07,0.3275,0.3426,0.0,0,0.0,0,1.0,needs_practice,[SANDBOX DATA]
learner_0189,8,2026-01-08,0.3198,0.3275,0.0058,0,0.0,1,0.9822,needs_practice,[SANDBOX DATA]
learner_0189,9,2026-01-09,0.3124,0.3198,0.0113,0,0.0,2,0.9646,needs_practice,[SANDBOX DATA]
learner_0189,10,2026-01-10,0.2987,0.3124,0.0164,0,0.0,3,0.9474,needs_practice,[SANDBOX DATA]
learner_0189,11,2026-01-11,0.3316,0.2987,0.0207,1,0.0417,4,0.9305,needs_practice,[SANDBOX DATA]
learner_0189,12,2026-01-12,0.3227,0.3316,0.0,0,0.0,0,1.0,needs_practice,[SANDBOX DATA]
learner_0189,13,2026-01-13,0.3135,0.3227,0.0058,0,0.0,1,0.9822,needs_practice,[SANDBOX DATA]
learner_0189,14,2026-01-14,0.3148,0.3135,0.0111,0,0.0,2,0.9646,needs_practice,[SANDBOX DATA]
learner_0189,15,2026-01-15,0.2825,0.3148,0.0165,0,0.0,3,0.9474,needs_practice,[SANDBOX DATA]
learner_0189,16,2026-01-16,0.2625,0.2825,0.0196,0,0.0,4,0.9305,needs_practice,[SANDBOX DATA]
learner_0189,17,2026-01-17,0.2497,0.2625,0.0226,0,0.0,5,0.9139,needs_practice,[SANDBOX DATA]
learner_0189,18,2026-01-18,0.2338,0.2497,0.0256,0,0.0,6,0.8976,needs_practice,[SANDBOX DATA]
learner_0189,19,2026-01-19,0.2114,0.2338,0.0277,0,0.0,7,0.8816,needs_practice,[SANDBOX DATA]
learner_0189,20,2026-01-20,0.1886,0.2114,0.0284,0,0.0,8,0.8659,needs_practice,[SANDBOX DATA]
learner_0189,21,2026-01-21,0.152,0.1886,0.0282,0,0.0,9,0.8504,needs_practice,[SANDBOX DATA]
learner_0189,22,2026-01-22,0.138,0.152,0.025,0,0.0,10,0.8353,needs_practice,[SANDBOX DATA]
learner_0189,23,2026-01-23,0.1036,0.138,0.0248,0,0.0,11,0.8204,needs_practice,[SANDBOX DATA]
learner_0189,24,2026-01-24,0.0743,0.1036,0.0201,0,0.0,12,0.8057,needs_practice,[SANDBOX DATA]
learner_0189,25,2026-01-25,0.0619,0.0743,0.0155,0,0.0,13,0.7914,needs_practice,[SANDBOX DATA]
learner_0189,26,2026-01-26,0.0442,0.0619,0.0138,0,0.0,14,0.7772,needs_practice,[SANDBOX DATA]
learner_0189,27,2026-01-27,0.0354,0.0442,0.0105,0,0.0,15,0.7634,needs_practice,[SANDBOX DATA]
learner_0189,28,2026-01-28,0.03,0.0354,0.0089,0,0.0,16,0.7498,needs_practice,[SANDBOX DATA]
learner_0189,29,2026-01-29,0.0363,0.03,0.0079,0,0.0,17,0.7364,needs_practice,[SANDBOX DATA]
learner_0189,30,2026-01-30,0.0297,0.0363,0.01,0,0.0,18,0.7233,needs_practice,[SANDBOX DATA]
learner_0189,31,2026-01-31,0.0162,0.0297,0.0086,0,0.0,19,0.7103,needs_practice,[SANDBOX DATA]
learner_0189,32,2026-02-01,0.0167,0.0162,0.0049,0,0.0,20,0.6977,needs_practice,[SANDBOX DATA]
learner_0189,33,2026-02-02,0.0048,0.0167,0.0053,0,0.0,21,0.6852,needs_practice,[SANDBOX DATA]
learner_0189,34,2026-02-03,0.0105,0.0048,0.0016,0,0.0,22,0.673,needs_practice,[SANDBOX DATA]
learner_0189,35,2026-02-04,0.0075,0.0105,0.0036,0,0.0,23,0.661,needs_practice,[SANDBOX DATA]
learner_0189,36,2026-02-05,0.0081,0.0075,0.0026,0,0.0,24,0.6492,needs_practice,[SANDBOX DATA]
learner_0189,37,2026-02-06,0.0,0.0081,0.0029,0,0.0,25,0.6376,needs_practice,[SANDBOX DATA]
learner_0189,38,2026-02-07,0.0,0.0,0.0,0,0.0,26,0.6263,needs_practice,[SANDBOX DATA]
learner_0189,39,2026-02-08,0.0,0.0,0.0,0,0.0,27,0.6151,needs_practice,[SANDBOX DATA]
learner_0189,40,2026-02-09,0.014,0.0,0.0,0,0.0,28,0.6041,needs_practice,[SANDBOX DATA]
learner_0189,41,2026-02-10,0.0,0.014,0.0057,0,0.0,29,0.5933,needs_practice,[SANDBOX DATA]
learner_0189,42,2026-02-11,0.0059,0.0,0.0,0,0.0,30,0.5827,needs_practice,[SANDBOX DATA]
learner_0189,43,2026-02-12,0.0,0.0059,0.0025,0,0.0,31,0.5724,needs_practice,[SANDBOX DATA]
learner_0189,44,2026-02-13,0.0,0.0,0.0,0,0.0,32,0.5621,needs_practice,[SANDBOX DATA]
learner_0189,45,2026-02-14,0.0,0.0,0.0,0,0.0,33,0.5521,needs_practice,[SANDBOX DATA]
learner_0189,46,2026-02-15,0.0132,0.0,0.0,0,0.0,34,0.5423,needs_practice,[SANDBOX DATA]
learner_0189,47,2026-02-16,0.0117,0.0132,0.0061,0,0.0,35,0.5326,needs_practice,[SANDBOX DATA]
learner_0189,48,2026-02-17,0.0092,0.0117,0.0056,0,0.0,36,0.5231,needs_practice,[SANDBOX DATA]
learner_0189,49,2026-02-18,0.0151,0.0092,0.0045,0,0.0,37,0.5138,needs_practice,[SANDBOX DATA]
learner_0189,50,2026-02-19,0.0026,0.0151,0.0075,0,0.0,38,0.5046,needs_practice,[SANDBOX DATA]
learner_0189,51,2026-02-20,0.0098,0.0026,0.0013,0,0.0,39,0.4956,needs_practice,[SANDBOX DATA]
learner_0189,52,2026-02-21,0.012,0.0098,0.005,0,0.0,40,0.4868,needs_practice,[SANDBOX DATA]
learner_0189,53,2026-02-22,0.0128,0.012,0.0063,0,0.0,41,0.4781,needs_practice,[SANDBOX DATA]
learner_0189,54,2026-02-23,0.0048,0.0128,0.0068,0,0.0,42,0.4695,needs_practice,[SANDBOX DATA]
learner_0189,55,2026-02-24,0.0,0.0048,0.0026,0,0.0,43,0.4612,needs_practice,[SANDBOX DATA]
learner_0189,56,2026-02-25,0.0,0.0,0.0,0,0.0,44,0.4529,needs_practice,[SANDBOX DATA]
learner_0189,57,2026-02-26,0.0,0.0,0.0,0,0.0,45,0.4449,needs_practice,[SANDBOX DATA]
learner_0189,58,2026-02-27,0.0,0.0,0.0,0,0.0,46,0.4369,needs_practice,[SANDBOX DATA]
learner_0189,59,2026-02-28,0.0029,0.0,0.0,0,0.0,47,0.4291,needs_practice,[SANDBOX DATA]
learner_0189,60,2026-03-01,0.0,0.0029,0.0017,0,0.0,48,0.4215,needs_practice,[SANDBOX DATA]
learner_0189,61,2026-03-02,0.0035,0.0,0.0,0,0.0,49,0.414,needs_practice,[SANDBOX DATA]
learner_0189,62,2026-03-03,0.0053,0.0035,0.002,0,0.0,50,0.4066,needs_practice,[SANDBOX DATA]
learner_0189,63,2026-03-04,0.0,0.0053,0.0032,0,0.0,51,0.3993,needs_practice,[SANDBOX DATA]
learner_0189,64,2026-03-05,0.0,0.0,0.0,0,0.0,52,0.3922,needs_practice,[SANDBOX DATA]
learner_0189,65,2026-03-06,0.0,0.0,0.0,0,0.0,53,0.3852,needs_practice,[SANDBOX DATA]
learner_0189,66,2026-03-07,0.0,0.0,0.0,0,0.0,54,0.3783,needs_practice,[SANDBOX DATA]
learner_0189,67,2026-03-08,0.0,0.0,0.0,0,0.0,55,0.3716,needs_practice,[SANDBOX DATA]
learner_0189,68,2026-03-09,0.0136,0.0,0.0,0,0.0,56,0.3649,needs_practice,[SANDBOX DATA]
learner_0189,69,2026-03-10,0.0,0.0136,0.0087,0,0.0,57,0.3584,needs_practice,[SANDBOX DATA]
learner_0189,70,2026-03-11,0.0162,0.0,0.0,0,0.0,58,0.352,needs_practice,[SANDBOX DATA]
learner_0189,71,2026-03-12,0.0079,0.0162,0.0106,0,0.0,59,0.3458,needs_practice,[SANDBOX DATA]
learner_0189,72,2026-03-13,0.0106,0.0079,0.0052,0,0.0,60,0.3396,needs_practice,[SANDBOX DATA]
learner_0189,73,2026-03-14,0.0105,0.0106,0.007,0,0.0,61,0.3335,needs_practice,[SANDBOX DATA]
learner_0189,74,2026-03-15,0.0084,0.0105,0.007,0,0.0,62,0.3276,needs_practice,[SANDBOX DATA]
learner_0189,75,2026-03-16,0.016,0.0084,0.0057,0,0.0,63,0.3217,needs_practice,[SANDBOX DATA]
learner_0189,76,2026-03-17,0.0,0.016,0.0109,0,0.0,64,0.316,needs_practice,[SANDBOX DATA]
learner_0189,77,2026-03-18,0.0,0.0,0.0,0,0.0,65,0.3104,needs_practice,[SANDBOX DATA]
learner_0189,78,2026-03-19,0.0,0.0,0.0,0,0.0,66,0.3048,needs_practice,[SANDBOX DATA]
learner_0189,79,2026-03-20,0.0,0.0,0.0,0,0.0,67,0.2994,needs_practice,[SANDBOX DATA]
learner_0189,80,2026-03-21,0.0,0.0,0.0,0,0.0,68,0.2941,needs_practice,[SANDBOX DATA]
learner_0189,81,2026-03-22,0.015,0.0,0.0,0,0.0,69,0.2888,needs_practice,[SANDBOX DATA]
learner_0189,82,2026-03-23,0.0029,0.015,0.0107,0,0.0,70,0.2837,needs_practice,[SANDBOX DATA]
learner_0189,83,2026-03-24,0.0167,0.0029,0.0021,0,0.0,71,0.2786,needs_practice,[SANDBOX DATA]
learner_0189,84,2026-03-25,0.0212,0.0167,0.0121,0,0.0,72,0.2736,needs_practice,[SANDBOX DATA]
learner_0189,85,2026-03-26,0.0297,0.0212,0.0155,0,0.0,73,0.2687,needs_practice,[SANDBOX DATA]
learner_0189,86,2026-03-27,0.0231,0.0297,0.0218,0,0.0,74,0.2639,needs_practice,[SANDBOX DATA]
learner_0189,87,2026-03-28,0.0248,0.0231,0.0171,0,0.0,75,0.2592,needs_practice,[SANDBOX DATA]
learner_0189,88,2026-03-29,0.0089,0.0248,0.0185,0,0.0,76,0.2546,needs_practice,[SANDBOX DATA]
learner_0189,89,2026-03-30,0.0041,0.0089,0.0067,0,0.0,77,0.2501,needs_practice,[SANDBOX DATA]
learner_0189,90,2026-03-31,0.0034,0.0041,0.0031,0,0.0,78,0.2456,needs_practice,[SANDBOX DATA]
learner_0190,1,2026-01-01,0.4043,0.3554,0.0,1,0.0428,0,1.0,developing,[SANDBOX DATA]
learner_0190,2,2026-01-02,0.4005,0.4043,0.0,0,0.0,0,1.0,developing,[SANDBOX DATA]
learner_0190,3,2026-01-03,0.3824,0.4005,0.0071,0,0.0,1,0.9822,needs_practice,[SANDBOX DATA]
learner_0190,4,2026-01-04,0.3718,0.3824,0.0135,0,0.0,2,0.9646,needs_practice,[SANDBOX DATA]
learner_0190,5,2026-01-05,0.4055,0.3718,0.0195,1,0.058,3,0.9474,developing,[SANDBOX DATA]
learner_0190,6,2026-01-06,0.4044,0.4055,0.0,0,0.0,0,1.0,developing,[SANDBOX DATA]
learner_0190,7,2026-01-07,0.4127,0.4044,0.0072,1,0.0067,1,0.9822,developing,[SANDBOX DATA]
learner_0190,8,2026-01-08,0.4114,0.4127,0.0,0,0.0,0,1.0,developing,[SANDBOX DATA]
learner_0190,9,2026-01-09,0.4512,0.4114,0.0073,1,0.0455,1,0.9822,developing,[SANDBOX DATA]
learner_0190,10,2026-01-10,0.4505,0.4512,0.0,0,0.0,0,1.0,developing,[SANDBOX DATA]
learner_0190,11,2026-01-11,0.4437,0.4505,0.008,0,0.0,1,0.9822,developing,[SANDBOX DATA]
learner_0190,12,2026-01-12,0.4177,0.4437,0.0157,0,0.0,2,0.9646,developing,[SANDBOX DATA]
learner_0190,13,2026-01-13,0.3984,0.4177,0.022,0,0.0,3,0.9474,needs_practice,[SANDBOX DATA]
learner_0190,14,2026-01-14,0.3776,0.3984,0.0277,0,0.0,4,0.9305,needs_practice,[SANDBOX DATA]
learner_0190,15,2026-01-15,0.353,0.3776,0.0325,0,0.0,5,0.9139,needs_practice,[SANDBOX DATA]
learner_0190,16,2026-01-16,0.306,0.353,0.0361,0,0.0,6,0.8976,needs_practice,[SANDBOX DATA]
learner_0190,17,2026-01-17,0.2576,0.306,0.0362,0,0.0,7,0.8816,needs_practice,[SANDBOX DATA]
learner_0190,18,2026-01-18,0.2188,0.2576,0.0346,0,0.0,8,0.8659,needs_practice,[SANDBOX DATA]
learner_0190,19,2026-01-19,0.1972,0.2188,0.0327,0,0.0,9,0.8504,needs_practice,[SANDBOX DATA]
learner_0190,20,2026-01-20,0.1664,0.1972,0.0325,0,0.0,10,0.8353,needs_practice,[SANDBOX DATA]
learner_0190,21,2026-01-21,0.1303,0.1664,0.0299,0,0.0,11,0.8204,needs_practice,[SANDBOX DATA]
learner_0190,22,2026-01-22,0.0934,0.1303,0.0253,0,0.0,12,0.8057,needs_practice,[SANDBOX DATA]
learner_0190,23,2026-01-23,0.0684,0.0934,0.0195,0,0.0,13,0.7914,needs_practice,[SANDBOX DATA]
learner_0190,24,2026-01-24,0.0472,0.0684,0.0152,0,0.0,14,0.7772,needs_practice,[SANDBOX DATA]
learner_0190,25,2026-01-25,0.0435,0.0472,0.0112,0,0.0,15,0.7634,needs_practice,[SANDBOX DATA]
learner_0190,26,2026-01-26,0.0407,0.0435,0.0109,0,0.0,16,0.7498,needs_practice,[SANDBOX DATA]
learner_0190,27,2026-01-27,0.0216,0.0407,0.0107,0,0.0,17,0.7364,needs_practice,[SANDBOX DATA]
learner_0190,28,2026-01-28,0.0216,0.0216,0.006,0,0.0,18,0.7233,needs_practice,[SANDBOX DATA]
learner_0190,29,2026-01-29,0.0206,0.0216,0.0063,0,0.0,19,0.7103,needs_practice,[SANDBOX DATA]
learner_0190,30,2026-01-30,0.0049,0.0206,0.0062,0,0.0,20,0.6977,needs_practice,[SANDBOX DATA]
learner_0190,31,2026-01-31,0.0027,0.0049,0.0015,0,0.0,21,0.6852,needs_practice,[SANDBOX DATA]
learner_0190,32,2026-02-01,0.0045,0.0027,0.0009,0,0.0,22,0.673,needs_practice,[SANDBOX DATA]
learner_0190,33,2026-02-02,0.0043,0.0045,0.0015,0,0.0,23,0.661,needs_practice,[SANDBOX DATA]
learner_0190,34,2026-02-03,0.0,0.0043,0.0015,0,0.0,24,0.6492,needs_practice,[SANDBOX DATA]
learner_0190,35,2026-02-04,0.001,0.0,0.0,0,0.0,25,0.6376,needs_practice,[SANDBOX DATA]
learner_0190,36,2026-02-05,0.0057,0.001,0.0004,0,0.0,26,0.6263,needs_practice,[SANDBOX DATA]
learner_0190,37,2026-02-06,0.0162,0.0057,0.0022,0,0.0,27,0.6151,needs_practice,[SANDBOX DATA]
learner_0190,38,2026-02-07,0.0044,0.0162,0.0064,0,0.0,28,0.6041,needs_practice,[SANDBOX DATA]
learner_0190,39,2026-02-08,0.0,0.0044,0.0018,0,0.0,29,0.5933,needs_practice,[SANDBOX DATA]
learner_0190,40,2026-02-09,0.0,0.0,0.0,0,0.0,30,0.5827,needs_practice,[SANDBOX DATA]
learner_0190,41,2026-02-10,0.0023,0.0,0.0,0,0.0,31,0.5724,needs_practice,[SANDBOX DATA]
learner_0190,42,2026-02-11,0.0021,0.0023,0.001,0,0.0,32,0.5621,needs_practice,[SANDBOX DATA]
learner_0190,43,2026-02-12,0.006,0.0021,0.0009,0,0.0,33,0.5521,needs_practice,[SANDBOX DATA]
learner_0190,44,2026-02-13,0.0,0.006,0.0027,0,0.0,34,0.5423,needs_practice,[SANDBOX DATA]
learner_0190,45,2026-02-14,0.0032,0.0,0.0,0,0.0,35,0.5326,needs_practice,[SANDBOX DATA]
learner_0190,46,2026-02-15,0.0,0.0032,0.0015,0,0.0,36,0.5231,needs_practice,[SANDBOX DATA]
learner_0190,47,2026-02-16,0.0,0.0,0.0,0,0.0,37,0.5138,needs_practice,[SANDBOX DATA]
learner_0190,48,2026-02-17,0.0137,0.0,0.0,0,0.0,38,0.5046,needs_practice,[SANDBOX DATA]
learner_0190,49,2026-02-18,0.0,0.0137,0.0069,0,0.0,39,0.4956,needs_practice,[SANDBOX DATA]
learner_0190,50,2026-02-19,0.0,0.0,0.0,0,0.0,40,0.4868,needs_practice,[SANDBOX DATA]
learner_0190,51,2026-02-20,0.0,0.0,0.0,0,0.0,41,0.4781,needs_practice,[SANDBOX DATA]
learner_0190,52,2026-02-21,0.0012,0.0,0.0,0,0.0,42,0.4695,needs_practice,[SANDBOX DATA]
learner_0190,53,2026-02-22,0.009,0.0012,0.0007,0,0.0,43,0.4612,needs_practice,[SANDBOX DATA]
learner_0190,54,2026-02-23,0.0054,0.009,0.0049,0,0.0,44,0.4529,needs_practice,[SANDBOX DATA]
learner_0190,55,2026-02-24,0.0015,0.0054,0.003,0,0.0,45,0.4449,needs_practice,[SANDBOX DATA]
learner_0190,56,2026-02-25,0.0113,0.0015,0.0008,0,0.0,46,0.4369,needs_practice,[SANDBOX DATA]
learner_0190,57,2026-02-26,0.0075,0.0113,0.0064,0,0.0,47,0.4291,needs_practice,[SANDBOX DATA]
learner_0190,58,2026-02-27,0.0097,0.0075,0.0043,0,0.0,48,0.4215,needs_practice,[SANDBOX DATA]
learner_0190,59,2026-02-28,0.0097,0.0097,0.0057,0,0.0,49,0.414,needs_practice,[SANDBOX DATA]
learner_0190,60,2026-03-01,0.0,0.0097,0.0058,0,0.0,50,0.4066,needs_practice,[SANDBOX DATA]
learner_0190,61,2026-03-02,0.0,0.0,0.0,0,0.0,51,0.3993,needs_practice,[SANDBOX DATA]
learner_0190,62,2026-03-03,0.0,0.0,0.0,0,0.0,52,0.3922,needs_practice,[SANDBOX DATA]
learner_0190,63,2026-03-04,0.0,0.0,0.0,0,0.0,53,0.3852,needs_practice,[SANDBOX DATA]
learner_0190,64,2026-03-05,0.0118,0.0,0.0,0,0.0,54,0.3783,needs_practice,[SANDBOX DATA]
learner_0190,65,2026-03-06,0.0014,0.0118,0.0074,0,0.0,55,0.3716,needs_practice,[SANDBOX DATA]
learner_0190,66,2026-03-07,0.0156,0.0014,0.0009,0,0.0,56,0.3649,needs_practice,[SANDBOX DATA]
learner_0190,67,2026-03-08,0.0,0.0156,0.01,0,0.0,57,0.3584,needs_practice,[SANDBOX DATA]
learner_0190,68,2026-03-09,0.0,0.0,0.0,0,0.0,58,0.352,needs_practice,[SANDBOX DATA]
learner_0190,69,2026-03-10,0.0061,0.0,0.0,0,0.0,59,0.3458,needs_practice,[SANDBOX DATA]
learner_0190,70,2026-03-11,0.0,0.0061,0.004,0,0.0,60,0.3396,needs_practice,[SANDBOX DATA]
learner_0190,71,2026-03-12,0.0025,0.0,0.0,0,0.0,61,0.3335,needs_practice,[SANDBOX DATA]
learner_0190,72,2026-03-13,0.0,0.0025,0.0017,0,0.0,62,0.3276,needs_practice,[SANDBOX DATA]
